recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded
84142982,76561198103720822,139,10,3558,3040,3204,1610039696,english,I'm ''that person'' that doesn't really care about the story in a game  and i play a lot of games that have been mostly for story telling but totally ignored it and just fooling around doing my own thing. But HZD.. Oh my gosh YES! I love this game  i love the story  even tho it feels a little to much sometimes  but i loove it. It's beutiful nature  rich in story  a lot of things you can do. I've tried with a controler and with a keyboard and i like it with the keyboard controles better  it feels smoother somehow. But mostly I WANT MOOOORE!!! idk what more i want but i soo want to continue on the HZD story somehow with new locations  or a new map with new and more missions idk  i just love this game :3,1609934293,1609934293,True,1,0,0.523809552192687988,0,True,False,False,,
84135659,76561198025021817,244,11,5276,3087,5238,1609987873,english,This game is gorgeous! I have now beaten it on the PS4 and PC and will continue to play. My only wish is that the sequel be released on PC as well  the controls just feel better,1609925411,1609925411,True,1,0,0.523809552192687988,0,True,False,False,,
84113858,76561198264559321,518,7,907,907,713,1610230581,english,Most of my time so far has been spent killing turkeys  and other wildlife as well as the machines. A good 11 hours spent for sure.,1609894743,1609894743,True,1,1,0.523809552192687988,0,True,False,False,,
84104728,76561198850478129,25,1,1795,118,1795,1609604241,english,"Honestly has to be one of my favorite games ever. beautiful soundtrack  stunning visuals and immersive gameplay. fucking awsome game.

definitely worth it.",1609884524,1609884524,True,1,0,0.523809552192687988,0,True,False,False,,
84076664,76561199021428061,13,3,311,311,236,1609894021,english,good so far botw gameplay with a subnautica like story,1609859894,1609859894,True,2,0,0.523809552192687988,0,True,False,False,,
84007000,76561198392662536,19,1,1334,1334,710,1610288391,english,One of the best and the most satisfying game i have ever played.,1609783457,1609783457,True,2,0,0.523809552192687988,0,True,False,False,,
83998448,76561198041958849,49,1,8836,6958,7855,1609923950,english,"My mistake was I got this BEFORE Christmas  thus this game ruined my wife's Christmas time..... and my kids......and my in-laws.....and my parents. 130 hours in 2 weeks...... with a 50 hour a week job. Factor in sleep and ""family time"" and apparently  children need to eat more than once a day  the math clearly states  all my free time was spent on this game. 

Now to the game  open world  gorgeous feel and flow  I feel it is a MHW-BotW hybrid. You can progress how you like and you kill giant ancient death machines with primitive weapons and armor. The story is phenomenal. Compelling and original  I truly felt compelled to do everything to help everyone to max out my gear. It was a blast. The engagement options are endless  full stealth  full aggression  diversionary  traps  status effects  and even making the machines fight for you.  You'll fall in love with Aloy with her snarky ""don't mess with me attitude""  that's well justified  and her intelligence and compassion as you go through this story with her. HZD has a fan for life now with me. 

TLDR; if you classify yourself as a ""gamer"" you have heard of this game  you probably own this game  and if you do not  you need to. 

[END-OF-LINE]",1609776104,1609776104,True,1,0,0.523809552192687988,0,True,False,False,,
83994374,76561198002866956,300,4,513,513,239,1609960156,english,Graphics chug a little on the higher settings even with a powerful PC  so the game isn't optimised all that well as a port  fortunately the game still looks phenomenal on lower settings. Gameplay is clean and easy to understand-it's post apocalyptic Assassin's Creed meets Fern Gully-but it's well executed  with good characters  and a beautiful world. Can't really ask for more.,1609772567,1609772567,True,1,0,0.523809552192687988,0,True,False,False,,
83977235,76561198084742870,194,80,3647,1770,3647,1609707171,english,"[h1]Beautiful[/h1]

[i]Aesthetic (also esthetic or aesthetical or esthetical)  attractive  beauteous  bonny (also bonnie) [chiefly British]  comely  cute  drop-dead  fair  fetching  good  good-looking  goodly  gorgeous  handsome  knockout  likely  lovely  lovesome  pretty  ravishing  seemly  sightly  stunning  taking  well-favored  alluring  appealing  charming  cunning  delightful  engaging  fascinating  glamorous (also glamourous)  prepossessing  elegant  exquisite  glorious  Junoesque  magnificent  resplendent  splendid  statuesque  sublime  superb  desirable  dishy  dollish  foxy  hot  luscious  nubile  pulchritudinous  seductive  sexy  toothsome  arresting  eye-catching  flamboyant  flashy  glossy  showstopping  showy  slick  snazzy  splashy  striking  zingy.[/i]

[b]7.0[/b]",1609755420,1609755420,True,1,1,0.523809552192687988,0,True,False,False,,
83933812,76561198145440593,205,10,2185,2185,894,1610288875,english,Glad I can finally play this game. The story is good  gameplay isn't flawless but still good and I haven't had any crashes or bugs so far. Definitely recommend picking it up.,1609705169,1609705169,True,2,0,0.523809552192687988,0,True,False,False,,
83924029,76561198297523129,74,28,1377,1377,1332,1609705431,english,"10/10 Wish i could experience it again

This game is one of my favorite games as of late. The game has a great story of the Self-Destruction of the human race. The story of Aloy  The Machines And Project New Dawn  Was incredible.

Learning how to fight a thunderjaw for the first time was an incredible experience  There's even a couple machines i haven't discovered yet!

Cons:
- Not much gear  Theres ~5 weapon types but with different ammo types etc.
- Cutscenes can fall a bit flat  Facial expressions and Voice acting on some characters is weird
- The story can get a bit complex at times (Not some peoples Cup of tea)
- Some areas are really annoying to navigate",1609697249,1609697249,True,2,0,0.523809552192687988,0,True,False,False,,
83907115,76561198208178095,46,1,2850,2850,1449,1610146144,english,I heard about the game when it was first released and wathced a few videos about the game. And finaly it came to pc  so I had to try it out myself. I Really love this game  and it was definetly worth it. If you like free roaming open world games like Zelda botw and etc. this is a game for you.,1609683303,1609683303,True,1,0,0.523809552192687988,0,True,False,False,,
